uid,ratings,priceLevel,displayName,description,status,openPeriods,createTime,notes,tags,location.latitude,location.longitude,brand.displayName,nextCloseTime,postcode,city,exclude_by_tag
4d2541ec-7fd7-4f9a-ae92-b85455460b3f,"{'average': 4.5, 'total': 0}",3,"Gudeg Yu Djum, Kadipiro",,1,"[{'day': 1, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2022-10-22T16:24:32.532Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.800936560664601,110.3454301133752,"Gudeg Yu Djum, Kaliurang",2023-11-19T14:00:00.000Z,55253.0, Kota Yogyakarta,False
ec59e64c-7f2f-4613-b9e3-6c7be31ad906,"{'average': 4.6, 'total': 0}",2,"Sate Klathak dan Bakmi Jowo Pak Jede, Nologaten",,1,"[{'day': 1, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 11, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 13, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 10, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 30, 'seconds': 0, 'nanos': 0}}]",2016-06-20T10:25:22.422Z,,"[{'key': 'tenants/gofood/tags/CUISINE_BAKMIE', 'tenantUid': 'gofood', 'uid': 'CUISINE_BAKMIE', 'displayName': 'Bakmie', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SATE', 'tenantUid': 'gofood', 'uid': 'CUISINE_SATE', 'displayName': 'Sate', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.7740044,110.4010051,Sate Klatak Pak Jede,2023-11-19T15:30:00.000Z,55281.0, Kabupaten Sleman,False
b1186b4e-997d-4d74-9570-11f68c606d21,"{'average': 4.7, 'total': 0}",1,Bakmi Jawa Mas Ari,,1,"[{'day': 1, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}]",2020-11-16T10:48:55.691Z,,"[{'key': 'tenants/gofood/tags/CUISINE_BAKMIE', 'tenantUid': 'gofood', 'uid': 'CUISINE_BAKMIE', 'displayName': 'Bakmie', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.779767281837545,110.39997182786465,"Bakmi Jawa Mas Ari, SRI SUMARSIH",,55221.0, Kota Yogyakarta,False
4744491b-c19f-4250-9ff6-7a9b3e0f16a1,"{'average': 4.5, 'total': 0}",1,"Lotek & Gado - Gado Colombo Bu Ary, Kledokan",,1,"[{'day': 1, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 8, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2018-01-15T05:30:44.560Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.765411605119774,110.41223148869344,"Lotek & Gado - Gado Colombo Bu Ary, Yk",2023-11-19T14:00:00.000Z,55821.0,Kota Yogyakarta,False
013ccfd3-bd25-4736-ac53-cc27ccfb2e2d,"{'average': 4.2, 'total': 0}",3,"Gudeg Mbarek Bu Hj. Amad, Alun-Alun Utara",,1,"[{'day': 1, 'startTime': {'hours': 5, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 5, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 5, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 5, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 5, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 5, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 5, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 22, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2016-06-20T10:28:03.309Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.8028034,110.3634476,Gudeg Mbarek Bu Hj. Amad,2023-11-19T15:00:00.000Z,55000.0,Kota Yogyakarta,False
f9cfad01-b92e-4788-a4e0-b0788e5c3d4e,"{'average': 4.5, 'total': 0}",2,"Gudeg Areh Ayam Kampung Ibu Suradi, Ambarukmo",,1,"[{'day': 1, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2020-11-03T12:41:21.304Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.7838001,110.3998692,"Gudeg Areh Ayam Kampung Ibu Suradi, Ambarukmo",2023-11-19T14:00:00.000Z,55281.0, Kabupaten Sleman,False
08bfba6d-3578-4653-ba9f-853b0e43f477,"{'average': 4.7, 'total': 0}",3,Gudeg Wijilan Bu is,,1,"[{'day': 1, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 6, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2020-11-04T12:59:22.000Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.803927771026406,110.3666738793254,"Gudeg Wijilan Bu is, Arief Ardhiantama",2023-11-19T14:00:00.000Z,55000.0,Kota Yogyakarta,False
056f689c-75a0-4f4b-8edf-ba38f580842d,"{'average': 4.4, 'total': 0}",2,"Gudeg Yu Narni, Ngasem",,1,"[{'day': 1, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 5, 'minutes': 45, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 15, 'seconds': 0, 'nanos': 0}}]",2020-12-01T09:01:15.943Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.806626,110.360182,Gudeg Yu Narni - Noni Vinaya,2023-11-19T11:15:00.000Z,55132.0, Kota Yogyakarta,False
9fb181b3-3aeb-4276-97d7-60ec0276f1ee,"{'average': 4.8, 'total': 0}",3,"Bakpia Bakpiaku, Sultan Agung",,1,"[{'day': 1, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 6, 'minutes': 15, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 21, 'minutes': 45, 'seconds': 0, 'nanos': 0}}]",2020-04-13T12:01:44.355Z,,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ROTI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ROTI', 'displayName': 'Roti', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.801635,110.378902,Bakpiaku,2023-11-19T14:45:00.000Z,55167.0, Kota Yogyakarta,False
2002c7dc-3de0-4752-8d09-c572d84c6376,"{'average': 4.6, 'total': 0}",2,Gudeg Mercon Bu Murni,,1,"[{'day': 1, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 0, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 23, 'minutes': 59, 'seconds': 0, 'nanos': 0}}]",2021-11-22T15:08:12.908Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.813862222563743,110.33550426363944,"Gudeg Mercon Bu Murni, Tukijan Hadiwiyono",,55181.0, Kabupaten Bantul,False
024edb32-43f4-460c-bdc4-8315254d12ea,"{'average': 4.6, 'total': 0}",2,"Lotek Gado-Gado Bu Ning, Tamansiswa",,1,"[{'day': 1, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 9, 'minutes': 30, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 18, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2019-03-20T13:18:52.231Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.803824,110.379558,Lotek Gado-Gado Bu Ning Tamansiswa,2023-11-19T11:00:00.000Z,55167.0, Kota Yogyakarta,False
562b2629-1591-4d8d-95bb-1cd00946899a,"{'average': 4.7, 'total': 0}",1,"Lotek & Gado - Gado Bu Nur, Gatak",,1,"[{'day': 1, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 8, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 0, 'seconds': 0, 'nanos': 0}}]",2018-10-30T07:25:33.699Z,,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.814593,110.323964,Lotek & Gado-Gado Bu Nur,2023-11-19T09:00:00.000Z,55183.0, Kabupaten Bantul,False
40779668-89cb-4a76-8859-371e7644fcb8,"{'average': 4.5, 'total': 0}",2,"Lotek & Gado-Gado Bu Bagyo, Kusumanegara",,1,"[{'day': 1, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 2, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 3, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 4, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 5, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 6, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}, {'day': 7, 'startTime': {'hours': 9, 'minutes': 0, 'seconds': 0, 'nanos': 0}, 'endTime': {'hours': 16, 'minutes': 30, 'seconds': 0, 'nanos': 0}}]",2016-06-20T10:26:25.458Z,,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]",-7.8019635951376305,110.38806881027996,Lotek & Gado - Gado Bu Bagyo,2023-11-18T09:30:00.000Z,55173.0, Kota Yogyakarta,False
